date,destination,lat,lon,is_weekend,month,dow,temp_c,rain,marketing_spend,social_sentiment,price_index,bookings,avg_party_size,channel,lead_time_days,rooms_available,guides_available,vehicles_available
2024-10-05,Kerala,10.8505,76.2711,1,10,5,23.0,0,342.38,0.073,60.62,1017,2,Web,10,1700,220,700
2025-08-01,Jaipur,26.9124,75.7873,0,8,4,32.9,0,255.14,0.056,68.61,630,1,Web,15,1500,180,600
2024-07-30,Jaipur,26.9124,75.7873,0,7,1,36.7,0,186.38,0.677,65.36,872,2,Agent,8,1500,180,600
2025-02-27,Varanasi,25.3176,82.9739,0,2,3,23.0,0,78.41,0.537,53.63,895,3,Kiosk,7,1400,160,500
2024-08-18,Agra,27.1767,78.0081,1,8,6,31.3,0,131.62,0.695,71.36,708,1,App,10,1300,150,550
2024-06-16,Jaipur,26.9124,75.7873,1,6,6,36.4,0,341.08,0.152,60.06,1292,2,Kiosk,33,1500,180,600
2024-04-18,Jaipur,26.9124,75.7873,0,4,3,34.8,0,196.0,-0.124,64.88,1083,3,Agent,16,1500,180,600
2024-11-05,Kerala,10.8505,76.2711,0,11,1,22.2,0,972.09,0.606,66.36,1648,3,Kiosk,2,1700,220,700
2024-05-29,Varanasi,25.3176,82.9739,0,5,2,33.0,0,732.48,0.333,42.19,1238,2,App,11,1400,160,500
2025-09-03,Goa,15.2993,74.124,0,9,2,29.5,0,468.98,-0.381,74.99,1038,2,App,3,2000,250,800
2025-08-25,Agra,27.1767,78.0081,0,8,0,31.5,1,139.04,0.06,56.57,416,2,Kiosk,17,1300,150,550
2025-04-02,Kerala,10.8505,76.2711,0,4,2,33.6,0,368.69,0.492,74.08,952,2,Agent,18,1700,220,700
2025-03-27,Varanasi,25.3176,82.9739,0,3,3,29.6,0,334.36,-0.254,44.38,1114,3,Web,13,1400,160,500
2025-03-02,Varanasi,25.3176,82.9739,1,3,6,26.5,0,846.76,-0.172,51.08,1496,4,Agent,8,1400,160,500
2024-10-19,Andaman,11.7401,92.6586,1,10,5,23.0,0,165.67,0.359,95.19,359,2,Web,4,900,120,300
2024-06-22,Kerala,10.8505,76.2711,1,6,5,39.3,0,529.53,0.355,66.38,1722,1,Web,6,1700,220,700
2025-02-23,Kerala,10.8505,76.2711,1,2,6,23.6,0,450.52,0.201,70.49,1425,3,Web,2,1700,220,700
2025-04-29,Jaipur,26.9124,75.7873,0,4,1,33.6,0,402.64,0.382,70.94,944,2,App,13,1500,180,600
2024-01-30,Kerala,10.8505,76.2711,0,1,1,20.1,0,66.65,-0.498,64.47,904,3,Agent,24,1700,220,700
2024-08-02,Jaipur,26.9124,75.7873,0,8,4,34.3,0,855.9,0.537,67.76,1215,2,Kiosk,14,1500,180,600
2025-07-08,Agra,27.1767,78.0081,0,7,1,36.2,0,216.06,-0.515,67.83,711,3,Kiosk,21,1300,150,550
2024-10-16,Goa,15.2993,74.124,0,10,2,24.1,1,122.38,-0.41,79.57,789,2,App,13,2000,250,800
2025-06-19,Manali,32.2432,77.1892,0,6,3,24.4,0,458.97,-0.163,72.93,754,2,Kiosk,11,1200,140,450
2025-03-12,Kerala,10.8505,76.2711,0,3,2,29.9,0,893.15,-0.002,66.87,1266,3,Web,9,1700,220,700
2025-01-16,Goa,15.2993,74.124,0,1,3,21.8,0,275.81,0.541,85.56,1063,2,Web,13,2000,250,800
2025-07-26,Varanasi,25.3176,82.9739,1,7,5,35.6,1,55.87,-0.106,44.75,722,3,Web,6,1400,160,500
2024-01-22,Jaipur,26.9124,75.7873,0,1,0,19.0,0,236.37,-0.27,61.36,791,2,Kiosk,2,1500,180,600
2025-07-22,Agra,27.1767,78.0081,0,7,1,34.6,0,93.11,0.2,60.02,758,3,Kiosk,4,1300,150,550
2025-08-21,Varanasi,25.3176,82.9739,0,8,3,31.7,1,1000.4,-0.643,47.6,711,3,Kiosk,1,1400,160,500
2024-08-15,Goa,15.2993,74.124,0,8,3,35.3,1,248.32,0.003,78.2,884,4,Web,12,2000,250,800
2024-10-26,Goa,15.2993,74.124,1,10,5,24.8,0,556.77,0.385,77.98,1378,2,Kiosk,10,2000,250,800
2024-12-04,Manali,32.2432,77.1892,0,12,2,4.6,0,22.47,0.554,64.32,580,2,App,3,1200,140,450
2024-12-29,Kerala,10.8505,76.2711,1,12,6,17.0,0,342.36,-0.1,67.95,1569,3,Web,6,1700,220,700
2025-09-04,Jaipur,26.9124,75.7873,0,9,3,25.6,0,718.57,0.413,55.94,702,2,Agent,15,1500,180,600
2025-01-17,Jaipur,26.9124,75.7873,0,1,4,17.9,0,181.54,0.698,60.73,915,3,Agent,11,1500,180,600
2025-05-22,Jaipur,26.9124,75.7873,0,5,3,35.9,0,227.06,-0.732,68.82,898,2,Agent,36,1500,180,600
2024-05-21,Jaipur,26.9124,75.7873,0,5,1,35.7,0,383.48,-0.876,62.92,1084,3,Kiosk,6,1500,180,600
2024-09-27,Andaman,11.7401,92.6586,0,9,4,28.4,0,370.34,-0.49,82.22,350,2,App,6,900,120,300
2025-09-03,Leh,34.1526,77.5771,0,9,2,10.3,0,176.54,-0.282,100.03,230,2,Web,17,600,90,220
2024-01-03,Kerala,10.8505,76.2711,0,1,2,20.3,0,302.84,0.727,73.17,940,2,Web,20,1700,220,700
2024-08-27,Andaman,11.7401,92.6586,0,8,1,33.0,0,855.58,-0.094,94.0,669,1,Kiosk,3,900,120,300
2024-09-23,Varanasi,25.3176,82.9739,0,9,0,26.6,0,513.23,0.379,57.85,670,2,App,13,1400,160,500
2025-05-07,Agra,27.1767,78.0081,0,5,2,37.2,0,174.49,0.744,57.56,821,2,Web,2,1300,150,550
2025-01-17,Goa,15.2993,74.124,0,1,4,21.1,0,786.26,-0.18,72.68,2040,1,Kiosk,9,2000,250,800
2024-06-24,Jaipur,26.9124,75.7873,0,6,0,39.7,0,59.39,-0.099,62.05,683,3,Web,11,1500,180,600
2025-08-02,Goa,15.2993,74.124,1,8,5,35.8,0,221.01,-0.329,77.83,1079,1,Agent,43,2000,250,800
2024-07-09,Goa,15.2993,74.124,0,7,1,39.7,0,122.22,-0.398,81.1,878,2,Agent,10,2000,250,800
2025-02-03,Goa,15.2993,74.124,0,2,0,25.6,0,98.55,0.401,80.75,1101,2,App,8,2000,250,800
2024-02-27,Manali,32.2432,77.1892,0,2,1,10.1,0,716.63,0.034,76.43,900,1,Kiosk,15,1200,140,450
2025-06-18,Kerala,10.8505,76.2711,0,6,2,38.6,0,87.25,-0.466,73.32,879,3,Web,12,1700,220,700
2024-01-25,Manali,32.2432,77.1892,0,1,3,6.2,0,265.24,-0.174,73.96,811,3,Kiosk,18,1200,140,450
2025-03-27,Andaman,11.7401,92.6586,0,3,3,29.2,0,395.65,1.0,101.5,499,2,Kiosk,29,900,120,300
2024-10-27,Jaipur,26.9124,75.7873,1,10,6,21.8,1,69.79,0.58,56.42,781,1,Web,2,1500,180,600
2025-09-21,Leh,34.1526,77.5771,1,9,6,10.4,1,82.1,-0.273,84.76,237,3,App,8,600,90,220
2024-06-09,Manali,32.2432,77.1892,1,6,6,24.4,0,313.96,0.441,73.76,1008,3,Kiosk,5,1200,140,450
2024-04-18,Jaipur,26.9124,75.7873,0,4,3,33.2,0,171.55,0.153,65.58,1133,1,Web,2,1500,180,600
2024-08-22,Agra,27.1767,78.0081,0,8,3,29.7,0,344.96,0.37,58.77,843,1,App,11,1300,150,550
2025-06-12,Andaman,11.7401,92.6586,0,6,3,39.1,0,50.32,0.303,96.85,379,2,Agent,7,900,120,300
2024-02-29,Varanasi,25.3176,82.9739,0,2,3,21.4,0,431.72,0.422,50.78,867,2,Web,12,1400,160,500
2025-03-19,Andaman,11.7401,92.6586,0,3,2,27.0,0,527.66,0.835,95.7,505,3,Agent,10,900,120,300
2025-09-04,Manali,32.2432,77.1892,0,9,3,15.0,0,901.19,-0.022,72.69,654,2,App,5,1200,140,450
2024-04-13,Agra,27.1767,78.0081,1,4,5,32.3,0,491.48,-0.326,56.29,1189,2,Kiosk,6,1300,150,550
2024-02-24,Agra,27.1767,78.0081,1,2,5,21.5,0,544.44,-0.706,57.84,1302,3,App,8,1300,150,550
2025-03-18,Kerala,10.8505,76.2711,0,3,1,28.2,0,250.79,-0.127,69.11,1158,3,App,11,1700,220,700
2024-10-20,Jaipur,26.9124,75.7873,1,10,6,22.3,0,636.78,-0.356,60.25,1487,1,App,31,1500,180,600
2025-08-18,Manali,32.2432,77.1892,0,8,0,20.6,0,136.87,0.429,69.93,753,2,Agent,18,1200,140,450
2024-06-28,Jaipur,26.9124,75.7873,0,6,4,37.7,0,145.98,1.0,57.5,794,2,Kiosk,9,1500,180,600
2024-04-03,Leh,34.1526,77.5771,0,4,2,13.8,0,491.15,-0.35,94.57,321,3,Agent,12,600,90,220
2024-10-02,Manali,32.2432,77.1892,0,10,2,10.1,0,1101.82,0.866,73.91,860,3,App,8,1200,140,450
2024-08-06,Leh,34.1526,77.5771,0,8,1,14.2,0,854.09,0.254,97.06,438,2,Kiosk,19,600,90,220
2024-12-07,Andaman,11.7401,92.6586,1,12,5,17.4,0,601.75,0.91,85.15,643,2,App,6,900,120,300
2024-10-29,Leh,34.1526,77.5771,0,10,1,7.0,0,379.19,-0.323,103.17,315,2,Web,36,600,90,220
2025-06-20,Kerala,10.8505,76.2711,0,6,4,38.0,1,96.44,-0.149,71.17,987,3,App,3,1700,220,700
2024-02-01,Leh,34.1526,77.5771,0,2,3,5.4,1,439.86,0.233,90.66,276,2,Kiosk,22,600,90,220
2025-01-29,Kerala,10.8505,76.2711,0,1,2,18.6,0,568.04,0.093,67.84,1506,2,App,10,1700,220,700
2025-04-14,Kerala,10.8505,76.2711,0,4,0,33.7,1,667.77,-0.097,74.61,1405,2,App,16,1700,220,700
2025-04-13,Jaipur,26.9124,75.7873,1,4,6,31.9,1,386.34,0.363,61.85,1141,2,App,31,1500,180,600
2024-12-15,Varanasi,25.3176,82.9739,1,12,6,16.7,0,305.45,-0.079,47.03,1188,2,Web,11,1400,160,500
2024-01-09,Goa,15.2993,74.124,0,1,1,22.6,1,716.56,-0.25,84.6,1564,2,Web,13,2000,250,800
2025-08-23,Andaman,11.7401,92.6586,1,8,5,31.3,0,820.22,0.571,85.28,567,3,Agent,7,900,120,300
2024-12-13,Kerala,10.8505,76.2711,0,12,4,18.4,0,351.94,0.525,62.36,1594,2,Agent,3,1700,220,700
2025-01-21,Agra,27.1767,78.0081,0,1,1,18.4,0,121.62,0.4,57.51,829,2,Agent,1,1300,150,550
2024-07-03,Kerala,10.8505,76.2711,0,7,2,39.4,0,169.82,0.704,73.0,1030,2,Kiosk,6,1700,220,700
2024-01-16,Leh,34.1526,77.5771,0,1,1,0.8,0,386.99,0.772,98.8,329,2,Web,32,600,90,220
2024-08-18,Goa,15.2993,74.124,1,8,6,33.4,0,425.55,1.0,78.16,1147,1,Web,6,2000,250,800
2024-04-28,Jaipur,26.9124,75.7873,1,4,6,34.7,0,504.15,-0.393,68.75,1062,2,Kiosk,21,1500,180,600
2025-07-14,Manali,32.2432,77.1892,0,7,0,23.4,0,808.28,0.182,71.47,1360,2,Web,8,1200,140,450
2025-01-24,Andaman,11.7401,92.6586,0,1,4,20.2,0,315.93,-0.876,93.26,457,1,App,5,900,120,300
2024-03-12,Jaipur,26.9124,75.7873,0,3,1,31.0,0,315.81,-0.731,63.03,1214,4,Kiosk,2,1500,180,600
2025-06-26,Jaipur,26.9124,75.7873,0,6,3,38.4,0,77.58,-0.138,66.62,950,1,Web,18,1500,180,600
2024-01-25,Goa,15.2993,74.124,0,1,3,21.9,0,292.56,0.01,80.19,1403,1,Web,7,2000,250,800
2024-10-01,Goa,15.2993,74.124,0,10,1,26.7,0,247.32,0.718,76.31,1337,2,Agent,7,2000,250,800
2024-01-20,Jaipur,26.9124,75.7873,1,1,5,20.1,0,187.16,0.956,64.6,1199,1,Agent,28,1500,180,600
2024-05-09,Varanasi,25.3176,82.9739,0,5,3,35.8,0,1056.21,0.644,53.42,1399,2,Kiosk,1,1400,160,500
2025-03-31,Manali,32.2432,77.1892,0,3,0,13.7,0,195.54,-0.302,78.95,581,3,Agent,6,1200,140,450
2024-05-26,Manali,32.2432,77.1892,1,5,6,24.0,0,1296.16,-0.169,74.04,1472,3,Kiosk,29,1200,140,450
2024-09-12,Varanasi,25.3176,82.9739,0,9,3,27.2,0,60.17,0.474,55.92,500,2,Web,14,1400,160,500
2024-03-06,Varanasi,25.3176,82.9739,0,3,2,24.9,1,315.41,0.285,48.89,1044,4,Agent,1,1400,160,500
2024-06-15,Manali,32.2432,77.1892,1,6,5,24.0,0,285.17,0.866,72.14,901,2,Agent,9,1200,140,450
2025-05-05,Kerala,10.8505,76.2711,0,5,0,38.1,1,137.87,-0.138,75.79,1036,1,App,4,1700,220,700
2024-12-02,Agra,27.1767,78.0081,0,12,0,15.6,0,107.24,-0.148,48.74,847,1,Kiosk,4,1300,150,550
2025-08-05,Kerala,10.8505,76.2711,0,8,1,33.5,0,552.92,-1.0,74.63,687,1,App,5,1700,220,700
2024-04-20,Andaman,11.7401,92.6586,1,4,5,33.7,0,754.7,-0.022,96.47,1058,2,Agent,2,900,120,300
2024-01-28,Jaipur,26.9124,75.7873,1,1,6,21.7,0,223.0,0.724,56.6,1335,2,Kiosk,5,1500,180,600
2025-09-18,Varanasi,25.3176,82.9739,0,9,3,26.2,0,468.67,0.117,56.95,570,1,Kiosk,6,1400,160,500
2024-06-21,Manali,32.2432,77.1892,0,6,4,26.8,0,662.78,-0.887,76.52,1236,2,Kiosk,31,1200,140,450
2025-08-10,Andaman,11.7401,92.6586,1,8,6,31.9,0,481.08,0.052,94.48,452,2,Agent,19,900,120,300
2024-01-08,Agra,27.1767,78.0081,0,1,0,16.3,0,310.5,-0.468,59.86,901,2,App,9,1300,150,550
2024-08-12,Andaman,11.7401,92.6586,0,8,0,32.1,0,69.33,1.0,88.54,266,3,Kiosk,10,900,120,300
2024-02-19,Varanasi,25.3176,82.9739,0,2,0,21.1,0,1102.03,-0.407,56.81,1382,2,Web,24,1400,160,500
2024-06-01,Leh,34.1526,77.5771,1,6,5,21.8,0,811.06,-0.386,96.07,724,1,Agent,15,600,90,220
2025-07-09,Andaman,11.7401,92.6586,0,7,2,35.5,0,234.85,-0.553,86.14,409,3,Kiosk,24,900,120,300
2024-01-11,Varanasi,25.3176,82.9739,0,1,3,18.4,0,77.15,0.076,44.72,877,2,App,40,1400,160,500
2025-09-09,Varanasi,25.3176,82.9739,0,9,1,27.0,1,82.97,-0.413,58.11,378,2,Web,6,1400,160,500
2025-04-28,Manali,32.2432,77.1892,0,4,0,19.6,0,535.31,-0.049,71.4,973,3,Kiosk,4,1200,140,450
2024-11-23,Andaman,11.7401,92.6586,1,11,5,18.5,0,68.09,-0.004,91.33,506,2,Agent,22,900,120,300
2024-07-21,Goa,15.2993,74.124,1,7,6,37.6,0,94.34,1.0,81.5,1445,2,Agent,14,2000,250,800
2024-09-28,Goa,15.2993,74.124,1,9,5,31.1,0,393.94,1.0,81.58,1120,4,Agent,7,2000,250,800
2024-07-26,Varanasi,25.3176,82.9739,0,7,4,35.9,0,219.34,0.441,50.2,926,2,Kiosk,9,1400,160,500
2025-09-17,Goa,15.2993,74.124,0,9,2,30.5,1,169.8,0.487,81.43,671,1,Kiosk,21,2000,250,800
2024-07-04,Andaman,11.7401,92.6586,0,7,3,35.5,0,441.9,0.038,100.66,417,1,Web,9,900,120,300
2024-02-28,Varanasi,25.3176,82.9739,0,2,2,21.1,0,212.35,0.228,54.79,849,1,Agent,15,1400,160,500
2024-03-12,Leh,34.1526,77.5771,0,3,1,9.5,0,362.35,0.359,97.0,284,2,App,22,600,90,220
2025-05-03,Kerala,10.8505,76.2711,1,5,5,38.9,0,157.14,0.49,75.86,1306,2,Kiosk,6,1700,220,700
2025-02-14,Jaipur,26.9124,75.7873,0,2,4,23.7,0,268.16,0.197,64.92,757,3,Agent,26,1500,180,600
2025-01-07,Manali,32.2432,77.1892,0,1,1,6.3,0,295.88,-0.118,66.74,803,3,Agent,8,1200,140,450
2025-09-10,Leh,34.1526,77.5771,0,9,2,8.9,0,365.52,0.73,88.95,174,2,App,5,600,90,220
2024-04-10,Kerala,10.8505,76.2711,0,4,2,33.7,0,186.66,0.274,66.37,1048,2,Agent,13,1700,220,700
2024-09-09,Agra,27.1767,78.0081,0,9,0,28.2,0,360.02,0.592,59.1,721,4,Kiosk,5,1300,150,550
2024-08-27,Andaman,11.7401,92.6586,0,8,1,32.6,1,765.22,0.485,88.56,393,1,Kiosk,5,900,120,300
2024-08-24,Kerala,10.8505,76.2711,1,8,5,32.6,0,466.61,0.512,71.66,999,3,Agent,6,1700,220,700
2024-05-29,Kerala,10.8505,76.2711,0,5,2,37.9,0,781.38,-0.266,63.25,1637,2,Web,2,1700,220,700
2024-03-07,Kerala,10.8505,76.2711,0,3,3,29.7,0,293.32,0.802,74.5,1298,1,Agent,4,1700,220,700
2025-07-12,Andaman,11.7401,92.6586,1,7,5,37.5,0,101.58,0.755,89.68,437,2,App,5,900,120,300
2025-08-05,Manali,32.2432,77.1892,0,8,1,19.3,0,290.48,-0.151,70.91,603,2,Agent,25,1200,140,450
2025-09-05,Goa,15.2993,74.124,0,9,4,30.7,0,699.88,0.48,70.79,1166,3,Web,6,2000,250,800
2024-07-22,Goa,15.2993,74.124,0,7,0,38.9,0,58.56,-0.358,78.06,734,2,Kiosk,18,2000,250,800
2025-06-07,Agra,27.1767,78.0081,1,6,5,37.4,0,366.45,0.325,58.17,1017,2,Web,16,1300,150,550
2025-06-22,Kerala,10.8505,76.2711,1,6,6,40.7,0,331.23,0.273,69.15,1428,3,Agent,1,1700,220,700
2024-10-19,Jaipur,26.9124,75.7873,1,10,5,24.4,1,662.7,0.292,65.67,1020,2,App,21,1500,180,600
2025-06-19,Andaman,11.7401,92.6586,0,6,3,37.4,0,302.74,-0.313,90.59,387,3,Kiosk,10,900,120,300
2025-01-30,Agra,27.1767,78.0081,0,1,3,17.1,0,196.34,-0.041,51.89,945,2,Agent,2,1300,150,550
2024-04-13,Goa,15.2993,74.124,1,4,5,36.0,0,774.41,0.768,75.62,2489,3,Kiosk,3,2000,250,800
2024-01-18,Agra,27.1767,78.0081,0,1,3,20.4,0,638.09,0.53,52.55,1438,2,Web,7,1300,150,550
2025-04-09,Agra,27.1767,78.0081,0,4,2,32.4,0,199.18,0.534,57.44,820,2,App,6,1300,150,550
2024-02-22,Varanasi,25.3176,82.9739,0,2,3,22.8,0,314.53,-0.08,51.0,887,2,App,29,1400,160,500
2024-12-08,Varanasi,25.3176,82.9739,1,12,6,18.2,0,760.76,-0.002,52.62,1298,1,Agent,12,1400,160,500
2025-04-21,Kerala,10.8505,76.2711,0,4,0,34.2,0,1032.42,0.12,77.56,2236,1,App,6,1700,220,700
2024-02-01,Manali,32.2432,77.1892,0,2,3,8.5,0,552.26,0.645,83.42,875,4,Web,21,1200,140,450
2024-11-22,Goa,15.2993,74.124,0,11,4,21.3,0,1711.23,-0.42,79.89,2376,2,Web,10,2000,250,800
2024-01-22,Andaman,11.7401,92.6586,0,1,0,19.7,0,102.76,0.157,89.85,591,3,App,27,900,120,300
2025-01-22,Manali,32.2432,77.1892,0,1,2,5.3,0,277.14,0.072,69.24,798,2,Web,19,1200,140,450
2025-09-20,Manali,32.2432,77.1892,1,9,5,14.2,0,186.81,0.264,71.95,628,1,Kiosk,21,1200,140,450
2025-01-21,Varanasi,25.3176,82.9739,0,1,1,17.4,0,526.35,-0.538,54.23,1262,3,App,16,1400,160,500
2025-09-23,Goa,15.2993,74.124,0,9,1,29.8,0,274.93,0.316,77.2,1083,2,Agent,7,2000,250,800
2024-03-09,Jaipur,26.9124,75.7873,1,3,5,28.9,0,249.78,0.776,61.42,1416,1,Kiosk,2,1500,180,600
2024-12-07,Jaipur,26.9124,75.7873,1,12,5,16.6,0,255.36,-0.547,59.42,975,2,Web,24,1500,180,600
2025-03-07,Manali,32.2432,77.1892,0,3,4,16.2,0,204.73,-0.399,67.16,534,3,Kiosk,7,1200,140,450
2024-07-23,Andaman,11.7401,92.6586,0,7,1,35.5,0,141.13,-0.365,90.75,400,2,Kiosk,3,900,120,300
2024-05-27,Varanasi,25.3176,82.9739,0,5,0,35.0,0,831.17,0.27,54.23,1360,2,App,6,1400,160,500
2024-07-08,Manali,32.2432,77.1892,0,7,0,22.4,0,192.5,0.377,73.8,745,2,App,26,1200,140,450
2024-10-18,Varanasi,25.3176,82.9739,0,10,4,19.8,0,102.08,0.622,50.63,630,2,Kiosk,10,1400,160,500
2025-08-09,Manali,32.2432,77.1892,1,8,5,20.8,0,678.24,-0.002,69.56,1134,2,Kiosk,6,1200,140,450
2024-11-15,Manali,32.2432,77.1892,0,11,4,4.9,0,772.38,-0.491,75.6,801,3,Agent,26,1200,140,450
2025-05-04,Manali,32.2432,77.1892,1,5,6,24.0,0,482.35,-0.468,77.54,917,2,Kiosk,12,1200,140,450
2024-02-29,Goa,15.2993,74.124,0,2,3,25.9,0,138.82,0.37,73.96,1336,2,Agent,11,2000,250,800
2024-10-24,Andaman,11.7401,92.6586,0,10,3,24.3,0,57.21,1.0,92.41,300,3,Kiosk,15,900,120,300
2025-09-06,Leh,34.1526,77.5771,1,9,5,9.8,0,390.17,-0.122,94.55,357,3,Kiosk,8,600,90,220
2024-07-29,Goa,15.2993,74.124,0,7,0,39.7,1,253.03,-0.317,83.64,751,3,App,4,2000,250,800
2024-02-03,Agra,27.1767,78.0081,1,2,5,22.7,0,648.6,-0.898,65.84,1253,3,Kiosk,9,1300,150,550
2024-11-12,Manali,32.2432,77.1892,0,11,1,6.0,0,1225.59,0.649,70.42,960,1,Web,7,1200,140,450
2024-12-13,Leh,34.1526,77.5771,0,12,4,-0.4,0,374.8,-0.137,99.2,280,3,Kiosk,20,600,90,220
2024-03-30,Kerala,10.8505,76.2711,1,3,5,30.4,0,55.99,-0.237,71.14,1254,2,App,15,1700,220,700
2025-07-09,Andaman,11.7401,92.6586,0,7,2,37.0,0,810.37,-0.678,83.75,553,2,Kiosk,15,900,120,300
2024-09-04,Jaipur,26.9124,75.7873,0,9,2,27.2,0,923.62,0.513,64.65,867,2,Agent,1,1500,180,600
2025-08-20,Leh,34.1526,77.5771,0,8,2,16.7,0,145.98,-1.0,99.71,297,2,Web,3,600,90,220
2024-01-05,Goa,15.2993,74.124,0,1,4,20.1,0,859.62,1.0,72.92,1558,3,App,15,2000,250,800
2024-11-28,Jaipur,26.9124,75.7873,0,11,3,18.7,0,358.76,-0.345,56.25,840,3,App,16,1500,180,600
2024-08-14,Kerala,10.8505,76.2711,0,8,2,34.9,0,379.68,-0.038,65.79,718,3,Agent,5,1700,220,700
2025-06-21,Goa,15.2993,74.124,1,6,5,39.8,0,409.0,-0.28,87.42,2021,2,Kiosk,6,2000,250,800
2024-04-17,Agra,27.1767,78.0081,0,4,2,32.0,0,456.5,0.338,64.88,931,1,Kiosk,10,1300,150,550
2024-08-21,Andaman,11.7401,92.6586,0,8,2,33.5,1,988.43,-0.085,96.2,520,3,Agent,15,900,120,300
2024-04-09,Varanasi,25.3176,82.9739,0,4,1,31.6,0,415.5,0.658,55.79,1022,2,Web,2,1400,160,500
2025-06-06,Jaipur,26.9124,75.7873,0,6,4,38.1,0,377.09,-0.671,61.56,763,2,Kiosk,15,1500,180,600
2024-12-10,Jaipur,26.9124,75.7873,0,12,1,16.4,0,113.73,0.288,61.24,709,2,Agent,4,1500,180,600
2025-05-16,Andaman,11.7401,92.6586,0,5,4,35.1,0,951.82,-0.465,90.56,893,1,Web,26,900,120,300
2024-07-10,Manali,32.2432,77.1892,0,7,2,24.0,1,618.61,0.007,91.07,934,3,Kiosk,5,1200,140,450
2025-02-01,Varanasi,25.3176,82.9739,1,2,5,23.6,0,919.36,0.392,49.94,1492,1,Agent,19,1400,160,500
2025-03-29,Andaman,11.7401,92.6586,1,3,5,28.3,0,723.69,-0.052,89.33,732,2,Agent,2,900,120,300
2024-08-09,Jaipur,26.9124,75.7873,0,8,4,32.4,0,104.34,0.349,60.66,721,3,Agent,17,1500,180,600
2024-08-04,Jaipur,26.9124,75.7873,1,8,6,32.3,0,231.86,0.782,66.38,913,2,Agent,19,1500,180,600
2024-12-03,Varanasi,25.3176,82.9739,0,12,1,17.2,0,21.26,0.18,52.04,653,2,Web,5,1400,160,500
2025-03-19,Varanasi,25.3176,82.9739,0,3,2,27.1,0,565.63,-0.634,56.56,1139,3,App,3,1400,160,500
2024-12-29,Varanasi,25.3176,82.9739,1,12,6,17.4,0,240.14,-0.155,51.0,1244,2,Web,3,1400,160,500
2024-06-07,Agra,27.1767,78.0081,0,6,4,38.0,0,206.32,-0.121,52.75,630,3,App,33,1300,150,550
2025-08-21,Varanasi,25.3176,82.9739,0,8,3,33.2,0,778.54,-0.436,60.25,863,3,Web,15,1400,160,500
2025-07-27,Agra,27.1767,78.0081,1,7,6,34.8,0,347.45,0.543,68.67,1050,2,App,7,1300,150,550
2024-06-03,Kerala,10.8505,76.2711,0,6,0,38.0,1,542.22,0.614,66.82,1075,3,Web,21,1700,220,700
2025-06-08,Leh,34.1526,77.5771,1,6,6,21.7,0,374.04,0.234,94.4,484,2,Agent,1,600,90,220
2025-10-01,Agra,27.1767,78.0081,0,10,2,22.7,0,981.46,0.225,54.33,1164,2,Agent,19,1300,150,550
2024-03-06,Manali,32.2432,77.1892,0,3,2,15.6,1,659.61,-0.03,84.01,741,2,Web,7,1200,140,450
2025-08-06,Leh,34.1526,77.5771,0,8,2,14.2,0,325.88,0.143,99.5,421,4,Web,3,600,90,220
2024-04-13,Varanasi,25.3176,82.9739,1,4,5,32.5,0,373.5,0.332,49.13,1440,1,App,6,1400,160,500
2025-09-26,Goa,15.2993,74.124,0,9,4,30.7,0,479.4,-0.239,73.51,1241,3,Kiosk,11,2000,250,800
2024-11-23,Manali,32.2432,77.1892,1,11,5,6.7,0,2088.66,0.633,70.1,1577,3,Agent,3,1200,140,450
2024-04-10,Agra,27.1767,78.0081,0,4,2,30.8,0,122.64,0.195,52.01,1019,2,App,3,1300,150,550
2025-05-18,Leh,34.1526,77.5771,1,5,6,17.3,0,147.31,0.294,105.56,436,2,Kiosk,10,600,90,220
2024-08-31,Manali,32.2432,77.1892,1,8,5,19.8,0,238.25,0.398,69.27,929,3,Web,7,1200,140,450
2025-06-03,Jaipur,26.9124,75.7873,0,6,1,36.3,0,41.53,-0.324,64.51,839,3,Web,4,1500,180,600
2025-04-30,Kerala,10.8505,76.2711,0,4,2,33.9,0,1019.79,0.608,77.95,1517,3,Agent,1,1700,220,700
2024-01-13,Kerala,10.8505,76.2711,1,1,5,20.6,0,274.67,-0.563,76.36,1003,3,Web,16,1700,220,700
2024-12-13,Varanasi,25.3176,82.9739,0,12,4,16.6,0,283.28,0.588,41.79,965,2,Agent,25,1400,160,500
2024-06-19,Kerala,10.8505,76.2711,0,6,2,39.0,1,412.45,-0.974,63.84,1121,2,Kiosk,5,1700,220,700
2024-12-28,Jaipur,26.9124,75.7873,1,12,5,16.2,0,231.41,0.439,55.44,770,2,Web,12,1500,180,600
2025-06-12,Andaman,11.7401,92.6586,0,6,3,36.9,0,690.83,-0.133,89.06,575,2,Agent,13,900,120,300
2024-04-21,Andaman,11.7401,92.6586,1,4,6,30.5,0,416.25,-0.022,95.55,625,3,Web,1,900,120,300
2025-01-24,Manali,32.2432,77.1892,0,1,4,6.2,1,215.66,-0.078,71.02,632,2,Kiosk,5,1200,140,450
2025-09-23,Varanasi,25.3176,82.9739,0,9,1,28.0,0,401.9,-0.43,50.1,698,2,Web,24,1400,160,500
2024-04-29,Varanasi,25.3176,82.9739,0,4,0,31.7,0,116.26,-1.0,46.42,721,1,Kiosk,3,1400,160,500
